user_id,age,gender,country,sessions_per_week,avg_session_duration_min,swipes_right,swipes_left,matches,messages_sent,relationship_goal,app_version,reported_user,premium_status,subscription_amount
3492,44,Non-binary,Ghana,5,17.7,7,16,2,21,Friendship,1.2,None,None,0
3493,55,Male,Kenya,4,9.91,8,11,1,3,Casual Dating,2.0,None,Gold,5000
3494,55,Male,UK,2,22.49,5,9,1,2,Casual Dating,1.2,None,None,0
3495,46,Male,South Africa,4,16.08,12,7,2,29,Long-term,2.1,None,None,0
3496,27,Female,Ghana,16,21.13,32,83,14,60,Casual Dating,2.0,None,Gold,5000
3497,55,Female,USA,3,9.9,8,23,0,14,Casual Dating,2.0,None,None,0
3498,56,Male,South Africa,4,15.56,13,17,2,28,Casual Dating,1.2,None,None,0
3499,26,Male,UK,19,17.1,11,114,2,17,Not Sure,2.0,None,None,0
3500,49,Male,Nigeria,4,10.78,5,14,0,7,Casual Dating,2.0,None,Plus,1500
3501,30,Female,USA,15,11.94,19,42,6,39,Casual Dating,2.0,Spam,None,0
3502,52,Female,Nigeria,2,17.47,3,4,1,21,Not Sure,1.1,None,None,0
3503,60,Female,Nigeria,6,15.65,14,7,3,37,Friendship,2.0,None,None,0
3504,19,Female,Nigeria,21,21.66,43,161,5,33,Casual Dating,2.0,None,Gold,3000
3505,56,Female,Nigeria,3,12.01,1,19,0,19,Friendship,2.0,None,Gold,3000
3506,44,Male,USA,3,12.62,11,6,3,22,Long-term,1.2,None,Plus,1500
3507,59,Female,South Africa,3,16.13,7,8,1,17,Marriage,2.1,None,Platinum,1500
3508,37,Female,Nigeria,7,19.85,9,13,2,22,Friendship,2.1,None,None,0
3509,54,Female,Kenya,3,15.87,2,12,1,19,Casual Dating,1.1,None,None,0
3510,20,Male,Nigeria,20,16.77,22,18,3,39,Long-term,2.1,None,Gold,5000
3511,32,Male,Ghana,18,25.35,14,107,5,14,Marriage,2.1,None,None,0
3512,20,Male,Kenya,14,13.85,51,5,15,83,Casual Dating,2.1,None,None,0
3513,59,Male,Nigeria,5,10.92,6,10,1,11,Long-term,1.2,None,None,0
3514,53,Female,USA,3,20.32,2,8,0,0,Casual Dating,1.2,None,Gold,3000
3515,54,Male,UK,3,24.9,14,10,4,15,Marriage,2.0,None,None,0
3516,58,Female,Nigeria,2,19.95,1,3,0,15,Long-term,2.1,None,Plus,1500
3517,21,Female,Kenya,10,14.18,40,65,7,25,Long-term,1.2,None,Gold,5000
3518,34,Male,USA,7,20.85,32,22,4,36,Friendship,2.0,None,None,0
3519,21,Male,UK,18,11.37,101,89,38,116,Not Sure,2.0,None,None,0
3520,27,Female,Nigeria,17,11.71,57,72,12,50,Marriage,2.0,None,Gold,5000
3521,27,Female,UK,8,20.97,17,17,1,21,Marriage,1.0,None,None,0
3522,38,Male,Nigeria,5,14.7,10,17,1,6,Long-term,2.1,None,None,0
3523,29,Male,South Africa,8,20.71,23,61,5,38,Casual Dating,2.0,None,None,0
3524,22,Female,Nigeria,9,19.09,18,34,6,60,Marriage,1.2,None,Plus,5000
3525,25,Female,UK,11,16.87,44,30,10,86,Long-term,2.0,None,None,0
3526,24,Female,Kenya,16,16.47,55,55,6,32,Marriage,2.1,None,Plus,3000
3527,59,Female,South Africa,3,14.42,18,13,5,23,Marriage,2.0,None,None,0
3528,50,Female,Nigeria,3,16.27,3,8,1,13,Casual Dating,1.1,Catfishing,None,0
3529,59,Male,Kenya,3,9.24,7,13,2,18,Not Sure,1.2,None,Gold,1500
3530,36,Female,USA,14,20.97,131,35,8,43,Marriage,1.0,None,None,0
3531,29,Non-binary,Canada,10,9.51,20,64,5,21,Long-term,1.0,None,Platinum,5000
3532,52,Male,Canada,4,27.6,5,41,0,14,Friendship,1.2,None,Plus,1500
3533,32,Female,USA,10,22.51,10,51,3,20,Long-term,2.0,None,None,0
3534,30,Male,USA,13,13.87,35,73,4,31,Not Sure,2.0,None,Plus,3000
3535,27,Male,Canada,17,25.93,77,31,15,51,Long-term,1.0,Spam,None,0
3536,23,Female,Nigeria,12,13.21,10,77,1,24,Casual Dating,1.2,Spam,Gold,5000
3537,29,Male,Nigeria,16,24.64,24,24,2,15,Casual Dating,1.1,None,None,0
3538,33,Male,Nigeria,12,19.16,9,57,3,23,Long-term,2.0,None,None,0
3539,46,Female,Ghana,3,22.63,3,21,1,7,Long-term,2.1,None,None,0
3540,20,Male,Canada,21,12.86,147,79,48,300,Marriage,2.0,Spam,None,0
3541,27,Female,South Africa,8,21.88,12,62,2,23,Long-term,1.1,None,None,0
3542,52,Male,South Africa,4,6.39,7,10,1,12,Marriage,2.1,None,Platinum,1500
3543,24,Male,USA,16,17.74,5,28,1,23,Long-term,1.1,None,None,0
3544,32,Male,UK,18,8.15,60,57,8,22,Casual Dating,2.1,None,Platinum,1500
3545,55,Female,South Africa,3,13.33,14,7,1,22,Marriage,2.1,None,None,0
3546,24,Female,UK,12,17.32,13,85,1,4,Marriage,2.1,None,Gold,3000
3547,21,Female,Nigeria,10,22.95,43,38,2,14,Not Sure,2.1,None,None,0
3548,38,Female,Ghana,10,14.15,9,51,2,31,Long-term,2.1,None,None,0
3549,31,Male,Kenya,7,23.23,21,24,3,29,Marriage,2.0,None,None,0
3550,42,Female,Kenya,9,24.27,28,36,4,36,Marriage,2.1,None,Plus,5000
3551,52,Male,Nigeria,2,11.16,11,6,2,23,Long-term,1.2,None,None,0
3552,23,Male,UK,20,26.83,60,103,6,21,Long-term,1.1,None,Plus,1500
3553,42,Female,Ghana,4,10.31,9,12,1,21,Casual Dating,1.1,None,None,0
3554,39,Male,Ghana,6,6.16,8,10,2,24,Marriage,2.1,Catfishing,None,0
3555,24,Female,Kenya,14,17.24,11,19,2,27,Long-term,1.1,None,None,0
3556,44,Male,Canada,4,14.65,7,12,1,18,Casual Dating,1.1,None,None,0
3557,29,Female,South Africa,16,15.11,67,28,15,87,Long-term,2.0,Scam,None,0
3558,38,Male,Nigeria,4,11.79,3,18,0,13,Casual Dating,2.1,Spam,None,0
3559,21,Non-binary,Kenya,10,19.32,57,39,4,13,Casual Dating,2.1,None,None,0
3560,37,Male,Canada,7,8.17,7,20,0,7,Friendship,1.2,None,None,0
3561,31,Female,Canada,14,20.12,70,84,16,103,Casual Dating,1.2,None,Plus,5000
3562,53,Female,Ghana,2,14.43,11,7,1,15,Casual Dating,2.1,None,None,0
3563,20,Female,South Africa,12,11.25,36,46,6,30,Friendship,1.2,Spam,None,0
3564,36,Female,UK,13,13.99,12,53,5,30,Casual Dating,2.1,None,None,0
3565,37,Female,USA,9,10.64,13,22,0,4,Marriage,1.0,None,None,0
3566,49,Female,UK,4,19.64,10,28,4,30,Long-term,1.2,None,None,0
3567,42,Female,Ghana,7,14.31,3,46,0,17,Long-term,1.2,None,None,0
3568,46,Male,Canada,5,9.14,10,26,1,6,Long-term,2.1,None,Platinum,1500
3569,51,Female,Ghana,3,18.63,11,8,3,28,Friendship,2.0,None,Gold,1500
3570,55,Female,South Africa,4,18.24,16,9,5,40,Casual Dating,2.1,None,None,0
3571,31,Female,Nigeria,19,15.74,67,37,9,69,Friendship,2.0,None,Plus,3000
3572,41,Male,South Africa,3,19.0,16,7,1,21,Long-term,2.0,None,None,0
3573,54,Female,USA,2,14.36,1,5,0,9,Casual Dating,2.1,None,None,0
3574,60,Male,Ghana,2,19.45,1,2,0,4,Marriage,2.1,None,None,0
3575,56,Female,Ghana,4,8.66,16,15,1,13,Long-term,1.0,None,Gold,3000
3576,33,Male,Kenya,5,19.77,6,12,1,3,Long-term,1.1,None,None,0
3577,26,Female,Canada,4,18.78,2,8,0,14,Friendship,1.2,None,None,0
3578,39,Female,Ghana,6,25.14,9,7,3,25,Marriage,2.1,None,None,0
3579,49,Male,Nigeria,4,14.95,9,12,4,24,Long-term,1.0,None,None,0
3580,39,Female,Nigeria,4,14.95,3,15,0,13,Casual Dating,2.0,None,None,0
3581,38,Male,USA,4,16.24,4,6,0,19,Long-term,1.1,None,Plus,5000
3582,54,Female,Ghana,2,17.15,4,4,0,13,Casual Dating,2.0,None,None,0
3583,33,Female,Nigeria,9,16.69,22,57,1,7,Long-term,2.0,None,None,0
3584,54,Male,Kenya,3,18.64,17,13,4,24,Marriage,1.1,None,None,0
3585,35,Female,UK,9,14.13,22,11,0,11,Casual Dating,1.0,None,Gold,3000
3586,32,Female,UK,8,19.4,26,32,1,6,Marriage,1.0,None,None,0
3587,37,Male,Nigeria,5,20.2,3,8,1,12,Long-term,2.1,None,None,0
3588,50,Non-binary,Nigeria,2,20.35,13,8,1,17,Marriage,1.2,None,None,0
3589,23,Female,Nigeria,16,19.55,88,43,22,57,Casual Dating,2.0,None,Plus,3000
3590,26,Male,UK,11,18.98,26,48,1,16,Casual Dating,2.1,None,None,0
3591,58,Male,Nigeria,4,14.72,3,17,0,4,Marriage,2.0,None,None,0
3592,25,Female,Nigeria,14,16.78,91,78,8,66,Friendship,2.0,None,Gold,3000
3593,42,Male,Nigeria,3,22.08,8,11,1,25,Friendship,2.1,None,Gold,1500
3594,42,Male,UK,4,11.27,12,39,4,25,Not Sure,2.1,None,None,0
3595,39,Male,South Africa,8,11.7,15,22,2,27,Marriage,2.0,None,None,0
3596,45,Female,South Africa,5,18.1,16,31,6,34,Marriage,2.0,None,None,0
3597,27,Female,USA,22,11.51,58,49,23,116,Long-term,1.1,None,Gold,3000
3598,41,Male,South Africa,7,17.67,29,16,3,15,Friendship,1.0,None,Gold,3000
3599,34,Female,USA,12,15.48,5,33,0,13,Friendship,2.0,None,Platinum,1500
3600,46,Non-binary,Nigeria,4,12.31,10,9,2,13,Friendship,1.2,None,Gold,3000
3601,24,Non-binary,South Africa,17,25.19,111,30,32,171,Long-term,2.0,None,Plus,5000
3602,42,Female,USA,10,17.3,52,30,5,49,Casual Dating,2.1,None,None,0
3603,25,Female,South Africa,14,8.05,15,55,2,12,Marriage,1.0,None,None,0
3604,29,Male,Nigeria,11,10.58,37,24,1,20,Marriage,1.1,None,Gold,5000
3605,27,Male,Nigeria,10,21.97,3,61,1,22,Long-term,2.0,None,Plus,1500
3606,25,Male,Canada,10,15.5,15,25,3,14,Marriage,2.1,None,Gold,5000
3607,53,Female,USA,3,24.88,7,14,0,11,Casual Dating,2.1,None,None,0
3608,30,Female,South Africa,8,11.46,20,34,4,13,Long-term,2.1,None,None,0
3609,57,Male,South Africa,2,20.7,3,8,0,4,Marriage,2.0,None,Plus,3000
3610,59,Female,Nigeria,4,20.86,9,10,3,21,Long-term,2.0,None,Platinum,3000
3611,42,Female,Nigeria,4,7.96,19,41,4,35,Long-term,2.1,None,Gold,1500
3612,24,Male,Ghana,17,15.5,50,199,4,43,Not Sure,1.1,None,None,0
3613,34,Male,Ghana,10,23.56,4,4,0,9,Friendship,1.1,None,Plus,5000
3614,52,Male,USA,4,22.31,9,16,1,11,Long-term,2.1,None,None,0
3615,33,Non-binary,Nigeria,9,16.26,20,19,6,20,Casual Dating,1.0,None,None,0
3616,21,Female,Kenya,21,19.03,11,39,2,20,Friendship,2.0,None,Plus,3000
3617,41,Female,Nigeria,3,9.92,9,30,3,12,Casual Dating,1.1,None,Plus,3000
3618,54,Male,Kenya,4,22.32,6,6,1,24,Casual Dating,2.1,None,None,0
3619,52,Female,Kenya,3,18.68,3,9,1,6,Long-term,1.0,None,None,0
3620,25,Male,Kenya,14,10.6,68,34,2,12,Casual Dating,2.1,None,None,0
3621,46,Male,Kenya,4,15.54,12,10,1,6,Not Sure,2.0,None,None,0
3622,27,Male,Nigeria,22,24.57,55,166,6,25,Long-term,1.2,None,Gold,3000
3623,27,Male,Kenya,8,15.86,8,23,3,25,Casual Dating,2.1,None,None,0
3624,55,Female,Ghana,2,18.4,3,11,1,14,Marriage,2.0,None,Gold,3000
3625,28,Male,Ghana,14,15.88,83,46,3,20,Friendship,1.1,None,None,0
3626,29,Female,Nigeria,11,17.43,18,56,8,34,Casual Dating,2.0,Spam,None,0
3627,18,Male,Ghana,15,20.18,17,42,1,20,Casual Dating,2.0,Spam,Plus,5000
3628,55,Male,USA,3,17.03,4,9,0,19,Long-term,1.1,None,Plus,5000
3629,52,Female,Nigeria,2,14.23,22,7,2,6,Long-term,1.0,None,Plus,1500
3630,44,Male,UK,2,13.09,7,2,2,13,Long-term,1.2,None,Gold,3000
3631,50,Male,Kenya,3,19.27,16,10,2,25,Marriage,1.1,None,Plus,1500
3632,24,Male,Nigeria,19,26.87,21,76,1,8,Casual Dating,2.0,Spam,None,0
3633,37,Female,Kenya,8,19.28,9,9,1,23,Friendship,1.2,None,None,0
3634,33,Female,Nigeria,8,8.28,25,10,5,33,Friendship,2.1,None,None,0
3635,22,Male,South Africa,12,12.27,31,30,2,11,Casual Dating,1.1,None,Platinum,5000
3636,38,Female,Kenya,7,12.88,14,41,1,23,Long-term,1.2,None,None,0
3637,57,Female,USA,2,3.59,8,6,2,11,Casual Dating,1.2,None,None,0
3638,19,Female,USA,21,25.49,87,52,12,101,Casual Dating,1.1,None,Gold,5000
3639,30,Male,Ghana,15,12.26,37,51,3,21,Friendship,2.1,None,Gold,1500
3640,26,Female,South Africa,18,20.09,49,130,10,51,Not Sure,2.1,None,Platinum,5000
3641,28,Male,South Africa,8,15.33,17,31,6,20,Casual Dating,1.1,None,Gold,1500
3642,57,Male,Kenya,2,15.29,12,10,1,10,Casual Dating,2.0,None,None,0
3643,38,Male,Nigeria,12,15.42,17,61,2,14,Friendship,2.1,None,None,0
3644,38,Female,Kenya,8,10.17,9,16,3,10,Marriage,2.1,None,None,0
3645,50,Female,Nigeria,4,24.65,5,13,0,13,Casual Dating,2.0,None,Gold,5000
3646,24,Female,Kenya,9,10.87,21,56,2,18,Long-term,2.1,None,None,0
3647,38,Female,South Africa,5,12.44,22,11,4,34,Marriage,2.0,None,None,0
3648,36,Female,Ghana,3,22.5,2,15,1,22,Not Sure,1.0,None,None,0
3649,43,Female,Nigeria,6,15.38,16,23,1,15,Marriage,1.2,None,Platinum,5000
3650,60,Male,Nigeria,3,16.69,9,28,1,8,Friendship,1.2,None,None,0
3651,51,Male,Nigeria,3,18.57,9,8,3,35,Long-term,2.0,Catfishing,None,0
3652,35,Male,Nigeria,11,24.25,48,10,8,49,Long-term,2.1,None,None,0
3653,53,Male,Ghana,2,16.4,11,4,1,14,Marriage,2.1,None,Gold,5000
3654,25,Female,Kenya,13,12.98,64,23,14,54,Friendship,1.2,None,Gold,1500
3655,19,Female,Nigeria,16,10.1,49,49,9,60,Long-term,2.1,None,Plus,5000
3656,26,Female,Nigeria,14,19.72,47,17,1,23,Casual Dating,2.1,Harassment,None,0
3657,32,Male,Kenya,12,21.51,78,88,9,63,Casual Dating,2.0,None,Plus,5000
3658,39,Female,Nigeria,6,9.29,9,14,2,11,Casual Dating,2.1,None,Gold,3000
3659,44,Male,Nigeria,4,14.09,8,22,2,8,Friendship,1.0,None,Gold,5000
3660,57,Non-binary,Ghana,3,13.61,14,8,1,6,Friendship,2.0,None,Gold,5000
3661,39,Male,Nigeria,9,10.16,47,42,2,20,Marriage,2.0,None,None,0
3662,39,Female,USA,5,28.27,3,12,1,11,Long-term,2.1,None,None,0
3663,20,Female,South Africa,9,6.8,18,35,2,10,Casual Dating,2.1,Spam,None,0
3664,19,Female,Kenya,16,18.94,51,16,3,33,Long-term,2.0,None,None,0
3665,41,Male,Nigeria,7,14.11,32,40,3,36,Casual Dating,1.1,None,None,0
3666,36,Male,Nigeria,6,11.79,43,31,1,22,Not Sure,1.1,None,Gold,3000
3667,54,Male,Nigeria,3,15.66,6,4,1,17,Long-term,2.0,None,None,0
3668,24,Male,Nigeria,19,24.32,115,108,10,48,Friendship,2.1,None,None,0
3669,19,Female,Ghana,15,28.36,43,15,2,10,Casual Dating,1.1,Spam,None,0
3670,37,Female,Nigeria,7,17.67,23,41,4,16,Casual Dating,1.0,None,Gold,5000
3671,28,Male,UK,15,16.35,13,43,1,10,Long-term,1.1,None,None,0
3672,20,Female,Canada,9,13.8,9,10,1,15,Friendship,2.1,None,None,0
3673,49,Female,South Africa,3,9.84,3,11,1,17,Long-term,2.0,None,Gold,1500
3674,22,Male,USA,14,25.38,51,83,1,10,Not Sure,1.1,Spam,None,0
3675,44,Female,Kenya,4,20.35,2,10,0,12,Not Sure,1.2,None,Gold,5000
3676,30,Female,South Africa,12,15.39,24,25,2,32,Casual Dating,1.2,None,None,0
3677,25,Female,Nigeria,27,22.28,61,200,11,39,Not Sure,2.1,None,Gold,3000
3678,34,Female,Canada,5,13.32,11,19,1,20,Casual Dating,1.1,Harassment,None,0
3679,52,Male,South Africa,1,22.36,3,4,1,22,Casual Dating,1.0,None,None,0
3680,34,Male,Kenya,10,19.85,20,29,1,7,Casual Dating,1.1,None,None,0
3681,50,Female,USA,2,20.58,2,5,0,12,Friendship,2.0,None,Plus,3000
3682,23,Male,Nigeria,15,19.79,92,61,10,61,Long-term,2.1,None,None,0
3683,51,Male,Kenya,3,15.74,9,8,1,21,Marriage,1.2,None,Platinum,1500
3684,28,Female,UK,11,19.01,12,24,3,9,Friendship,2.0,None,None,0
3685,47,Female,Kenya,6,18.13,18,10,1,9,Marriage,1.2,None,Gold,5000
3686,42,Female,South Africa,3,18.32,13,15,1,13,Casual Dating,2.0,None,None,0
3687,57,Male,Kenya,3,16.38,6,8,1,14,Long-term,2.1,None,None,0
3688,34,Male,Kenya,12,18.43,41,132,1,18,Long-term,2.1,None,None,0
3689,20,Female,USA,20,18.44,40,60,1,13,Long-term,1.1,None,None,0
3690,18,Female,UK,20,19.24,14,55,2,14,Long-term,1.1,None,Gold,3000
3691,53,Female,Nigeria,4,14.52,10,15,2,24,Long-term,2.0,None,None,0
3692,40,Non-binary,Kenya,5,13.41,8,13,2,28,Casual Dating,1.0,None,Gold,3000
3693,51,Female,Ghana,2,11.55,4,7,1,9,Casual Dating,2.1,Harassment,Platinum,3000
3694,28,Female,South Africa,9,18.92,18,26,1,16,Casual Dating,1.2,None,Platinum,1500
3695,32,Male,Ghana,14,18.5,30,115,10,32,Marriage,2.1,None,Plus,1500
3696,19,Female,USA,12,13.28,20,35,7,57,Long-term,1.1,None,Gold,1500
3697,59,Female,USA,2,21.45,4,14,0,10,Long-term,2.0,None,None,0
3698,46,Male,Ghana,3,14.98,5,5,1,18,Long-term,1.0,Spam,None,0
3699,58,Female,Nigeria,3,23.05,15,17,2,26,Casual Dating,2.1,None,Plus,1500
3700,29,Male,Nigeria,23,21.78,31,49,1,25,Marriage,1.1,None,Gold,5000
3701,44,Female,Ghana,7,5.7,11,20,0,18,Casual Dating,1.1,None,Gold,5000
3702,47,Male,UK,3,14.93,3,13,0,2,Marriage,2.1,None,None,0
3703,31,Female,South Africa,12,10.15,2,6,1,15,Friendship,2.0,None,None,0
3704,54,Female,Ghana,4,13.51,19,10,6,31,Marriage,2.0,None,Platinum,1500
3705,58,Male,USA,5,14.8,1,28,0,7,Casual Dating,2.1,None,Gold,1500
3706,56,Female,Nigeria,2,20.74,0,10,0,17,Long-term,1.2,None,None,0
3707,49,Male,Nigeria,3,17.75,6,7,0,4,Not Sure,1.2,None,Gold,1500
3708,29,Female,Kenya,11,16.48,38,19,13,64,Long-term,1.0,None,None,0
3709,30,Female,Canada,14,16.75,30,75,0,15,Casual Dating,1.0,Spam,None,0
3710,59,Female,UK,3,10.35,10,15,1,8,Marriage,2.1,None,None,0
3711,18,Female,South Africa,14,17.3,23,71,3,26,Friendship,2.1,None,None,0
3712,48,Female,Kenya,3,17.68,6,18,2,13,Casual Dating,1.1,None,None,0
3713,48,Male,South Africa,4,19.21,4,11,1,20,Casual Dating,2.0,None,Platinum,5000
3714,44,Male,Kenya,1,20.61,2,3,0,8,Long-term,2.0,None,None,0
3715,60,Female,South Africa,4,19.74,11,4,0,19,Marriage,1.2,None,None,0
3716,31,Female,Ghana,9,16.0,6,34,1,19,Friendship,1.1,None,Platinum,1500
3717,32,Female,Nigeria,6,10.19,12,10,1,12,Friendship,1.0,None,None,0
3718,21,Male,Nigeria,15,14.51,69,38,19,73,Casual Dating,2.0,None,None,0
3719,37,Male,South Africa,6,13.66,11,21,2,8,Long-term,2.0,None,Plus,5000
3720,29,Female,South Africa,17,15.06,15,57,7,58,Long-term,2.1,None,None,0
3721,32,Male,Nigeria,15,8.91,29,53,7,25,Friendship,2.1,None,None,0
3722,53,Female,USA,4,12.37,2,24,1,13,Long-term,1.2,None,None,0
3723,58,Female,USA,5,13.87,14,27,3,9,Not Sure,1.2,None,None,0
3724,25,Female,USA,14,7.85,18,26,2,19,Casual Dating,1.2,None,None,0
3725,34,Male,South Africa,10,15.0,14,45,0,8,Friendship,1.2,None,None,0
3726,57,Non-binary,Nigeria,3,13.49,10,9,1,19,Marriage,1.1,None,None,0
3727,20,Male,UK,9,17.38,37,15,16,36,Casual Dating,1.2,None,None,0
3728,21,Male,Kenya,10,16.24,36,25,4,12,Friendship,1.2,None,None,0
3729,25,Female,Nigeria,10,23.13,10,28,2,13,Casual Dating,2.0,None,Gold,5000
3730,43,Male,South Africa,7,21.56,66,30,9,35,Friendship,2.1,Spam,None,0
3731,24,Male,Kenya,12,16.38,21,49,3,15,Casual Dating,1.0,None,None,0
3732,59,Male,UK,4,16.46,11,10,7,17,Long-term,2.1,None,None,0
3733,37,Female,Ghana,6,17.07,19,12,2,24,Casual Dating,2.1,None,Platinum,3000
3734,39,Female,Nigeria,7,10.63,29,38,6,23,Friendship,2.0,None,Platinum,1500
3735,28,Female,Canada,16,16.21,166,66,50,300,Casual Dating,2.1,None,None,0
3736,38,Female,Ghana,8,11.85,25,27,2,11,Casual Dating,2.0,None,Gold,5000
3737,46,Male,Ghana,3,14.16,2,22,1,3,Casual Dating,1.1,None,Gold,3000
3738,50,Male,Kenya,1,15.62,4,2,1,19,Long-term,1.1,None,None,0
3739,50,Male,USA,4,5.46,4,28,1,12,Marriage,2.0,None,Gold,3000
3740,42,Female,Kenya,4,18.21,6,27,0,16,Long-term,1.2,None,None,0
3741,56,Male,Nigeria,3,21.14,22,8,1,8,Friendship,2.1,None,None,0
3742,53,Non-binary,Ghana,5,25.39,24,13,2,31,Casual Dating,1.1,None,Gold,5000
3743,50,Male,UK,3,8.05,8,18,2,9,Not Sure,1.2,None,None,0
3744,20,Female,Kenya,16,8.53,54,86,0,6,Marriage,1.2,None,Gold,1500
3745,18,Non-binary,Kenya,20,26.88,53,122,0,15,Friendship,1.0,None,Gold,1500
3746,27,Male,USA,12,15.32,28,37,3,14,Not Sure,1.0,Spam,Gold,5000
3747,46,Female,USA,4,14.54,6,15,1,12,Friendship,2.0,None,None,0
3748,35,Male,Ghana,5,11.68,15,23,3,27,Casual Dating,2.1,None,Platinum,5000
3749,35,Male,USA,8,11.85,18,11,2,29,Long-term,2.0,None,None,0
3750,56,Male,Nigeria,3,15.5,3,11,1,22,Long-term,2.1,None,None,0
3751,56,Female,Kenya,3,26.56,3,13,1,15,Long-term,2.0,None,Platinum,3000
3752,57,Male,Ghana,3,15.03,7,26,2,23,Not Sure,2.0,None,None,0
3753,31,Male,Kenya,7,18.79,9,9,0,9,Friendship,2.1,None,Gold,5000
3754,47,Non-binary,Nigeria,2,10.18,5,5,1,8,Long-term,2.0,None,Gold,1500
3755,29,Male,Kenya,11,16.39,27,27,3,30,Long-term,2.1,None,None,0
3756,26,Male,Nigeria,9,17.62,29,29,1,24,Marriage,2.0,None,Gold,1500
3757,25,Non-binary,USA,14,17.31,34,75,3,27,Long-term,2.0,None,None,0
3758,32,Male,South Africa,14,15.34,35,46,5,34,Casual Dating,1.2,None,Gold,1500
3759,36,Male,Ghana,7,23.79,11,31,2,20,Marriage,1.2,None,None,0
3760,53,Female,Kenya,3,14.21,17,15,3,33,Long-term,1.1,None,None,0
3761,23,Male,Ghana,14,16.87,78,78,24,128,Casual Dating,1.0,None,None,0
3762,49,Male,UK,4,17.02,9,15,0,13,Long-term,2.1,None,Plus,3000
3763,40,Male,South Africa,4,13.58,8,21,2,14,Marriage,1.2,Spam,Gold,1500
3764,30,Female,USA,12,21.92,33,55,12,87,Casual Dating,2.1,None,Gold,1500
3765,39,Male,Nigeria,4,6.78,12,3,5,44,Not Sure,2.0,None,None,0
3766,30,Male,Nigeria,10,14.26,17,46,4,16,Not Sure,1.2,None,Gold,5000
3767,43,Male,Nigeria,6,21.74,8,4,2,28,Marriage,1.1,None,Gold,5000
3768,36,Male,Ghana,8,18.21,20,8,3,22,Friendship,1.1,None,None,0
3769,25,Female,USA,13,12.5,18,17,3,35,Long-term,2.0,None,None,0
3770,23,Male,USA,22,15.64,15,111,3,34,Marriage,2.1,None,None,0
3771,41,Female,USA,4,16.88,27,19,5,48,Friendship,2.1,None,None,0
3772,56,Female,UK,5,6.53,13,37,1,14,Friendship,2.0,None,Gold,3000
3773,32,Male,Nigeria,9,18.1,15,33,0,10,Friendship,1.0,None,None,0
3774,49,Male,UK,3,18.66,4,28,0,1,Casual Dating,1.2,None,Gold,3000
3775,46,Male,South Africa,2,14.59,0,13,0,10,Friendship,2.0,Spam,Gold,1500
3776,58,Male,Nigeria,3,17.75,4,14,0,16,Marriage,1.1,None,None,0
3777,53,Female,South Africa,4,25.35,6,17,0,19,Friendship,1.1,Catfishing,Plus,3000
3778,42,Female,Ghana,4,15.4,3,11,0,5,Long-term,1.2,None,Gold,1500
3779,46,Male,Kenya,3,9.97,6,13,2,13,Long-term,1.0,None,Gold,3000
3780,56,Female,Nigeria,4,11.47,1,10,0,17,Friendship,2.1,None,None,0
3781,35,Non-binary,Ghana,13,19.43,33,48,7,55,Long-term,1.0,None,None,0
3782,32,Male,Nigeria,8,15.04,6,43,1,7,Long-term,2.1,None,Gold,1500
3783,18,Female,Nigeria,20,18.1,52,79,8,45,Casual Dating,2.0,None,Gold,3000
3784,53,Female,USA,5,23.58,35,7,12,97,Long-term,2.1,None,None,0
3785,52,Male,South Africa,3,13.85,5,4,1,11,Marriage,2.0,None,None,0
3786,22,Female,Kenya,16,14.47,24,51,5,25,Friendship,2.0,None,None,0
3787,42,Non-binary,Ghana,4,17.75,18,10,2,6,Long-term,2.0,None,None,0
3788,37,Male,UK,7,20.82,11,30,3,36,Not Sure,1.2,None,Plus,5000
3789,23,Female,Kenya,12,23.24,21,103,2,17,Friendship,2.0,None,Gold,1500
3790,60,Male,Kenya,2,26.08,6,3,2,9,Casual Dating,2.1,Harassment,None,0
3791,27,Male,USA,8,25.23,7,38,1,4,Not Sure,2.1,Catfishing,None,0
3792,20,Female,Nigeria,15,16.61,92,37,9,64,Friendship,1.1,None,None,0
3793,43,Male,South Africa,5,16.48,25,20,6,42,Casual Dating,1.1,None,Plus,1500
3794,49,Female,Ghana,4,13.03,9,14,2,22,Friendship,1.2,Catfishing,None,0
3795,19,Male,Ghana,14,11.13,30,97,8,30,Marriage,2.0,None,Gold,5000
3796,46,Female,USA,4,22.85,16,17,1,5,Long-term,2.1,None,Gold,1500
3797,40,Female,Canada,8,10.26,19,38,5,48,Long-term,2.1,None,Gold,3000
3798,22,Male,USA,30,20.96,73,63,9,32,Casual Dating,2.0,Spam,None,0
3799,25,Male,Nigeria,24,21.13,11,26,2,18,Casual Dating,1.1,Spam,None,0
3800,42,Male,Nigeria,6,23.0,18,15,1,14,Casual Dating,1.2,None,Gold,5000
3801,30,Male,Ghana,8,21.14,13,11,3,19,Marriage,1.0,None,None,0
3802,58,Female,USA,2,16.01,4,5,0,13,Long-term,1.1,None,None,0
3803,53,Male,Ghana,1,11.98,1,2,0,8,Friendship,2.0,None,None,0
3804,60,Female,UK,3,1.8,25,18,7,42,Friendship,1.2,None,None,0
3805,29,Male,Nigeria,6,8.04,6,47,1,19,Marriage,1.0,None,None,0
3806,59,Female,Kenya,1,14.14,4,8,1,13,Friendship,2.0,None,None,0
